State,Wall follower,Guidance
1110,0.03250271084901274,-0.25824328507892
1117,0.02934647704370008,-0.17229768515491395
0000,0.09331885391435671,0.16424613538044924
0007,0.1123571286646233,0.11026940825750702
0003,0.10670970014603089,0.09143287482859158
0110,0.06378859110214852,-0.8510442707773603
0106,0.07296907591044956,0.03619749688640238
0117,0.05444706051130606,-0.2042238427962909
0005,0.19946566683728345,0.12074500227287983
1000,0.13074145545111626,0.16627152142048113
1103,0.055752677215969736,0.06186217013118217
0002,0.09680516119341467,0.14819314632596028
1014,0,0.0
0116,-0.023565856514648917,0.04862432524415527
0100,-0.055953280050066535,0.0339711099892119
0017,0.03430362074161383,0.11555174837551654
0115,0.10148747010532587,0.1782151612538232
1115,0.00286152376295225,0.0
1101,0.05084912549201401,0.12157471275571187
0113,0.09733768271530142,0.09972279122828023
0114,0.08641709276777525,0.07116740611536873
0102,0.04371736315528916,0.0600792523890987
0015,0.09492943631980201,0.10429888729580641
0001,0.14119841184626544,0.9370744481481463
1007,0.15460983907005416,0.1207587299353449
0111,0.07325616137429447,-0.8
1111,-0.13667797513418334,0
1112,-0.1933049162593542,-0.5698399487479129
0013,0.10623885805995409,-0.057312070189029396
1005,0.3137752495262847,0.4047372231218165
1106,0.09080188679180133,-0.8
1015,0,0.12479835876335894
0016,0.20069664883639216,0.13635675919254825
0105,0.041004775623984704,0.029459206269927762
0011,0.06715344003734272,0.011102537410610958
1003,0.14167409165350736,0.08515088881434726
1104,0.0768211788055565,0.0759769213746627
0014,0.11583787968295525,0.09879292510034444
1006,0.391357042737615,0.055104143079711176
1116,0.042772203264289856,-0.19353599999999993
0107,0.061171468347980255,-0.1478734446306531
0004,0.12175620862241916,0.11355643807518888
1001,0.10960662733277501,0.09996073529909218
1102,0.05683060881469229,0.10472816435375118
0012,-0.9365658176585376,0.109707404857851
1004,0.09456365614262534,0.07652416887761823
0101,0.11231942246610895,-0.7856849749917841
1107,0.056862401363945235,-0.8064122880000001
0006,0.11247668772457825,0.10166291747808913
1100,0.04324809889864706,0.11424477069737926
0112,0.09479927451357054,-0.4487690251172405
0104,0.05120744127380205,0.0
0010,0.10773606767837424,0.05083079445135783
1002,0.08093459864025015,0.12087988663260431
0103,0.04414341477847185,0.04015422646011962
1105,0.07209580847591412,-0.8
