State,Wall follower,Guidance
1110,-0.05517633920182513,-0.5251360312611464
1117,0.06104777609426586,-0.2924779166531277
0000,0.2867259777316021,0.24225293651750907
0007,0.28126707213536345,0.28636442242096444
0003,0.2566813564344312,0.3040460588359833
0110,0.10897086505422043,-0.2618910682979531
0106,0.11585933904741978,0.08810931673265052
0117,0.06853680764706434,-0.4275537067645807
0005,0.3476820834391306,0.3632283085936566
1000,0.17909548432160394,0.181076027605538
1103,0.09900549997486592,0.16241263435780104
0002,0.2704414854135298,0.33632080290176586
1014,0.02356257348229347,0.07489353555004802
0116,0.10287067877517529,0.08640295126575182
0100,0.06617749206872717,0.05174114486831466
0017,0.1981720637414061,0.20831942963406966
0115,0.16199170793279144,0.20182981769701397
1115,0.14298623142773798,-0.22263448376300027
1101,0.06895364507470879,0.1350902036376243
0113,0.16456515668369026,-0.07249522911906509
0114,0.12726088137577796,0.17376080853779158
0102,0.0,0.0
0015,0.15752599582022028,0.31154822146206473
0001,0.3140236939824018,0.6949926386782483
1007,0.2952041693579682,0.23857182456909795
0111,0.11559262258762953,-0.002028355625074113
1111,0.10585638530798515,-0.3308375080193341
1112,-0.1233471302375202,0.08873723613977179
0013,0.13242505445632222,0.11582752274900311
1005,0.00044008364629417873,0.23282439754209464
1106,0.1323154471849658,0.12094719041607105
1015,0.07489353555004802,0.10313941514942859
0016,0.28573246897791477,0.4153312885606462
1012,0.033555320116324915,0.027130936117546862
0105,0.0,0.06536974779220728
0011,0.13061267405459986,0.17308350890753452
1003,0.16610395424601604,0.2214780309689945
1104,0.18783725792115558,0.021702066118241797
0014,0.2176243099206464,0.1583091264700245
1006,0.3000051063667072,0.18000359475639346
1116,0.13555144309268857,-0.24070868331564582
0004,0.30368190748797136,0.32297638642372123
1001,0.22902861923161122,0.320481361755341
1102,0.118657834482844,0.14073888748221494
0012,0.26263403080492553,0.1671076093683203
1004,0.26225551956537146,0.18955629572091548
0101,0.05359325255076114,0.028044786895782506
1107,0.2082267733827421,-0.015372209095269415
0006,0.39872846670765394,0.3951437785023392
1100,0.13556261017282148,0.024012916535784877
1013,0,0.10202458918745146
0112,0.14188716524522738,0.10385187481045337
0104,0.07525506061377517,0.0
0010,0.1734202952525985,0.12205628738643418
1002,0.2728596812975662,0.31130133961036044
1105,0.15325860018962714,-0.019327474519426263
0107,0.05906646692944464,-0.153929927395518
