State,Wall follower,Guidance
1110,-0.8931252153936393,-0.91387974080539
1117,-0.15821203685669905,-0.5318171772312248
0000,0.43799621876345374,0.030699038038289
0007,0.04290071216428999,0.03754516410781794
0003,0.029781763097613736,0.008006364194094586
0110,-1.0975109173777189,-1.9273413796441419
0106,0.0218221464224625,-0.030748888419244752
0117,-0.4522036387018617,-1.1763609662610246
0005,0.03927365746677476,0.12351781270809481
1000,0.029444152916288466,-0.010220710257672141
1113,0.007050531706588713,0.0
1103,0.04236039405842841,0.07782349305879377
0002,0.007368122686729154,0.026352079547360997
1014,0.031044094883728758,0.02909427180121961
0116,-0.18654188025099158,-0.216055780882424
0100,-0.589583449772486,-1.936864861122201
0017,-0.4053569475730314,-0.03194936264758117
0115,0.09490352544434874,0.10337823268213096
1115,-0.06485490565277054,-1.3863078828119757
1101,-0.8814102868619917,-0.05488982697538
0113,0.034721114220543754,-1.888733777636193
0114,0.08482861722492852,0.08432258577217598
0102,-0.1697912176688827,-0.48878071259115297
0015,0.10011254932448913,0.11123866990513448
0001,0.013430792884813643,0.269823696107673
1007,0.06997589343009233,0.0813052913661357
0111,-2.260022319174011,-0.5228215108930114
1111,-1.7324427379957157,-1.824309112939378
1010,0.06903955451759039,0
1112,-1.9001669346708343,-2.07774631539185
0013,0.038181480685746956,-0.007523940140230407
1005,-0.9299835476280098,0.05454837687850384
1106,0.012995161187569333,-0.5919302535343428
1015,0.03583263396404901,0.04694866634728026
0016,0.09168215546294034,0.10113217888020208
1012,0.05314974826864857,0.031132415933496495
0105,-0.07356538561036274,-0.07410551317677153
0011,-1.3518465037419947,-0.5483516985110275
1003,0.04428783772670118,0.04305522390696766
1104,-0.8956799047032953,0.031859290024604095
0014,0.08753777999511016,0.049713954213082334
1006,0.04058911868105487,0.07053666291879099
1116,-0.020139231549661143,-2.0105022012084897
0107,-0.3533164227852178,-0.26319433976172785
0004,0.066370838375742,0.06030618200685815
1001,-0.027626118151193087,0.04650288765788862
1102,-0.1777256787723265,-0.2603831249602576
0012,-0.017253534379202372,-0.38277846491729633
1004,0.06302333728539021,0.012433226449069364
0101,-0.7125254370840369,-1.216853323453793
1107,0.04934567778898258,-1.6622801354115637
0006,0.16828419175622233,0.04961439921178806
1100,0.015463608437403993,-0.9537102128010166
0112,-0.0008872924461684681,-2.280242445577535
0104,0.06317851360312648,0.04250150460113645
0010,-0.46007515848740965,-0.21717164402802366
1002,0.01474782462330157,0.07621448816526037
0103,0.039136035436336675,0.04841961815946958
1105,0.010012629439946068,-1.8239707795353701
