State,Wall follower,Guidance
1110,-6.744885276440508e-05,-0.48560374879102053
1117,-0.003320464849917242,-0.384
0000,0.0017807366846813585,0.024302976690380517
0007,0.00016391317040424677,0.0001361673844242307
0003,1.9065702893932018e-06,1.8212599720102706e-06
0110,-1.4075578056796056e-05,-0.5533540316632903
0106,-2.043039319250383e-06,-5.397865706643613e-06
0117,-7.210009794648383e-06,-0.5194543153264461
0005,1.0084722987125309e-05,2.4991261654560647e-05
1000,2.8423773451152794e-05,0.0051346444517933465
1103,2.2228920169278646e-06,3.6885691288434834e-06
0002,5.820773088648955e-07,0.0001396381754728811
1014,-2.923923917240046e-10,-6.427020368743043e-06
0116,-3.02771861258607e-06,-0.4703998284141174
0100,-0.003467606354982895,-0.24008283760115467
0017,0.0005933093583315641,1.7528898097714428e-05
0115,-7.851755971941097e-08,-0.239999380988932
1115,1.4818635200819754e-10,-0.41424123231743776
1101,-0.0006814071377935628,-0.05176349543057022
0113,-0.9999391006643741,1.660226356778803e-08
0114,2.218107381036555e-06,2.953772831247591e-06
0102,-0.00021253811021228138,-0.0001846023190949797
0015,2.690771920912895e-05,9.818822738093018e-05
0001,7.495918668117013e-05,0.4008034826377272
1007,7.78020732344331e-05,4.931313469771741e-05
0111,-6.04215689448958e-06,-0.2906621130719496
1111,-0.24412908460094362,-0.9481912591445981
1112,-0.0035712382981091142,-0.25061819379908146
0013,-1.6447971160092457e-07,1.1552220822125966e-06
1005,-0.9994914293462884,2.790687502671476e-06
1106,5.4845410536042345e-09,-0.6932716669497629
1015,-4.611946986034452e-06,1.3059645956447365e-07
0016,2.28568896935511e-05,0.0004934753028278194
1012,4.7418852085686174e-06,-6.8671356412751475e-06
1114,8.748180511946264e-09,4.884960266806581e-09
0105,2.5255181983343718e-08,-2.0654803002647355e-07
0011,4.482924165578958e-05,4.9463453032348876e-05
1003,4.5608952106060335e-06,9.578162113197427e-06
1104,-0.999719901848412,1.4755866679238186e-07
0014,1.9399337386876934e-06,4.2780744814413396e-06
1006,7.055637181612186e-05,6.099803265461542e-06
1116,1.6451766146811566e-09,-0.45237389283643076
0107,-0.0004491101019496932,-8.057263903007336e-05
0004,-3.0433058259193264e-05,1.0089191787734265e-05
1001,2.641363352587028e-05,0.00012430151319311423
1102,3.0651418443003243e-06,6.389999823101534e-06
0012,5.5984390344745105e-05,-4.272901968473906e-06
1004,-0.999529472690477,-0.05211652198568343
0101,-0.0001997981580173282,-0.0011014903837214414
1107,1.193595592141689e-05,-0.2303864679415645
0006,3.846844441449758e-05,0.00018411749410188934
1100,0.0002987730318341383,-0.38399301534179303
1013,3.1601911435297505e-07,2.586203857094767e-07
0112,-6.610272077715229e-07,-0.683723792378861
0104,0.0,1.1914750437097198e-07
0010,-0.000439655918804888,0.0013005746089536458
1002,1.3922944488931528e-05,4.25881443465435e-05
0103,0,5.349795849606676e-09
1105,1.5558052928748746e-11,-0.8168255556426702
