State,Wall follower,Guidance
1110,-0.09918461046527881,-0.3777605677302936
1117,-0.3099052178830649,-0.4907565954157921
0000,0.21991780630024932,0.046604588499807975
0007,-0.0019144895966867193,0.05660880531969384
0003,0.09789712224146557,0.08769795000114473
0110,0.0650196657323195,-0.42735297981058307
0106,-0.16699849437982253,-0.1235691649250816
0117,0.023123767009350753,-0.8548876747775054
0005,0.06248903845742065,0.03967932582637921
1000,0.13463240256164447,0.004661852086189633
1113,0.057708575522872306,0.06628563344822308
1103,0.12327929059858936,0.10607298130632208
0002,0.09377758743410089,0.13327776314853526
1014,0.07693813470766808,0
0116,-0.29836269837413365,-0.14980417134902002
0100,0.01369125861041113,-0.3273312029423148
0017,0.07490719856059735,0.12251325887232534
0115,0.10803860845276717,-0.19752833503441247
1115,-1.0568040887720962,-1.4884120521385629
1101,-0.009868294642389062,-0.0369379965083121
0113,0.08690492189575585,0.07484756615657336
0114,0.09802876588813494,0.10656386668188657
0102,0.07414194287676955,0.054621413431325434
0015,0.1173802825061786,0.17760763418689166
0001,0.09065255942099645,0.20406902295366114
1007,0.028866435815760635,-0.06209730899010226
0111,0.06860453738944738,0.02198519481619133
1111,-0.2716592360462659,-0.43267218562906945
1112,-0.07463231400805204,-0.10953926714990163
0013,-0.8987190914880665,0.08426491508414169
1005,-0.27934100647933247,-0.25892276907926776
1106,-0.4872195215584745,-0.9335059739815106
1015,0.007225613090791396,0.02742509935043813
0016,0.17913600852577444,0.1672372751109411
1012,0.0399132541973308,0
0105,0.05330318337693537,0.0624378545238957
0011,0.10998851030203266,0.06840158123897061
1003,0.10407350748263185,0.08135001342912045
1104,-0.09378590345336672,-0.3937694720763862
0014,0.08786187729774234,0.08411404057749558
1006,-0.02907032351750683,-0.34829410801543526
1116,-1.031900712795711,-1.3006177234339398
0107,-0.15026981239278028,-0.09910596739537827
0004,0.08577497317244324,0.06902864479380696
1001,0.14551672303156898,0.17347192870099612
1102,0.049143531284308574,-0.04890750872868348
0012,0.09431675604976077,0.02481873783480721
1004,0.07832819098424511,0.013654841529818138
0101,0.05845608820338986,0.05891987559407395
1107,-0.3532939232634744,-0.7636874487783958
0006,0.05964898743787338,0.04389915681956239
1100,-0.1807882695297039,-0.5750992486019585
1013,0,0.0732336438996831
0112,0.07518583527669365,-0.10818493048216667
0104,0.06222695620286624,0.051593144603640756
0010,0.12728835344055228,0.09176320360832532
1002,0.1845701450727637,0.17188692824001903
0103,0.057679529779619515,0
1105,-2.524983996812407,-2.0846038394696257e-71
