State,Wall follower,Guidance
1110,-0.011701620758271473,-0.18271686378897484
1117,-0.010225468562818231,-0.24806688462898233
0000,0.001035281130213495,0.0011897028756602279
0007,0.0013336073674633175,0.003409857528516372
0003,0.0014655370720012696,0.0010413830291906977
0110,0.00110794012509851,-0.08760199114433152
0106,0.0013949552760587117,0.0002620944898315119
0117,0.0015876203370570987,0.002420577063345577
0005,0.0020989016208350676,0.0014200379305305167
1103,0.0013542356150465027,0.0013325568470134313
0002,0.0007672967845415589,0.0008642208043336078
1014,0.0039521147190170955,0.0018914456992764695
0116,0.0016284857237178181,0.0014772336102748338
0100,0.002101044494469056,-0.003352687060854851
0017,0.0,0.0
1115,-0.0004831018726005143,-0.4706872961411426
1101,0.0013001164234338221,0.001442299129595026
0113,0.0017871932431482778,0.0030941250365353603
0114,0.004788777810429764,0.005068052057786832
0102,0.0006566417869127898,0.002154756623270218
0015,0.004693255537801187,0.001085419007543793
0001,0.0012508522578900758,0.0008445707004930084
1007,0.00481219888263133,0.0048634657151242384
0111,0.00122110356252776,0.0011377725193457296
1111,-0.007080550816169872,-0.021493565136242898
1112,0.0016532969340206476,-0.3095456167100659
0013,0.003141541381499265,0.002127060939294945
1005,0.0013851334384206932,0.0016271338119629626
1106,0.0006542076934329354,0.0006410185743814604
1015,0.005650803682903986,0.0018906789123146741
0016,0.0,0.0
1012,0.0016746969701656943,0.0012509667535179347
0105,0.0003439336611216319,0.005235867329349407
0011,0.0021024236201592646,0.001320879633364217
1003,0.0010784334042928953,0.0011614522917984004
1104,0.0008163708693569577,0.0009618339034774006
0014,0.0035465147729487017,0.0044258587738305166
1006,0.001609352940457956,0.0006510853344808027
1116,0.0005591270199900601,-0.38608775140568513
0004,0.007032688229448711,0.003156910238707872
0012,0.001695619932238857,0.0018202743386467983
1004,0.0027933540458611977,0.0018348571022495316
0101,0.0012928023797472606,0.0011483404048292412
1107,0.0007585210073213937,0.00057165200647694
0006,0.0008996006011687828,0.0010179504471574876
1100,0.0013408491778653157,-0.01443711322409646
1013,0.0013810571754922232,0
0112,0.001718370800530746,-0.39841619406992157
0010,0.0012732337443665958,0.0016299196290936952
1002,0.0006306381322574875,0.0010032509120925313
1105,0.0008135499168380731,0.0007953093941734495
0107,0.0016099187587551489,0.0002870832250426962
