State,Wall follower,Guidance
1110,0.05377092779317493,-0.8472489403158066
1117,-0.11261556340282526,-0.7689826146860137
0000,0.6638327083605864,0.2611996512972659
0007,0.24604730242364142,0.19116796936700575
0003,0.13634630983522963,0.1499966896131168
0110,0.12062153813206425,-1.298765520158128
0106,0.07918194365592675,-0.8853446634156215
0117,0.0971594898553483,-0.6478420377968644
0005,0.1800148286656653,0.18366952445066417
1000,0.15873050318369425,0.20931176829119666
1113,0,0.00608863194647512
1103,0.09340558456274473,0.09168392005536806
0002,0.0939859183213252,0.26027669800627146
0116,-0.17041241139011432,0.08940732705264061
0100,0.0669831130479076,-0.742105938576169
0017,0.14291579986365682,0.16765981955450368
0115,0.06650040257226704,-0.44169568934535075
1115,-0.19857138894417373,-0.7190989482834491
1101,0.09977205060218759,-0.44996388273754107
0113,0.08123109136060382,0.09397086237355963
0114,0.06870133467075196,0.09670667370928558
0102,0.039576332586346984,-0.026812242363442214
0015,0.1986468891802897,0.1593784920300044
0001,0.26225834714722773,0.27107722251419636
1007,0.1538755753823011,0.19539528664047207
0111,0.08509752801065966,-0.8088813111529461
1111,-0.047497213074559445,-0.5031535399543094
1112,-0.48874617776832957,-0.05541137738123759
0013,0.10195188977183699,0.08179664034045431
1005,-0.9969763375789288,0.12663569009300718
1106,0.08470333874245269,-1.6238637058932677
1015,0.025662830100995133,0.0011394712224176097
0016,0.14238553885068686,0.18543940098476674
1012,0.013016901273713568,0
1114,0.0052071673352950005,0.0016241349179462667
0105,0.05995309300233217,-0.20842316393856708
0011,-0.9355677559385838,0.10395164774059987
1003,0.11948607737541277,0.1368195956945698
1104,0.107805628218716,0.0806581183221038
0014,0.12282407413213314,0.15120418622993653
1006,0.1795153379692149,0.1789010534984192
1116,0.03057012849253122,-0.881016582849579
0004,0.13445697193576733,0.13540722317191786
1001,0.17298941658959124,0.20104442574694573
1102,0.0930379792196219,0.10886048211337183
0012,0.15517013691121942,0.07018495074820855
1004,0.11136124276304109,0.09316618031434507
0101,-0.580476424184131,0.051713191193574246
1107,0.1319226075713517,-1.0104771731713718
0006,0.18313293387543464,0.19862947852821686
1100,0.12592946535215196,-0.7910305920052343
0112,0.05445357494639382,-0.6986189537602234
0104,0.05557656683273781,0.03643455125652728
0010,0.14982761225084207,0.19312982028795464
1002,0.19109499086848275,0.16579035207993598
0103,0.012542280238829166,0
1105,0.09181413583777417,-1.3236195275805929
0107,0.06518009487735912,-0.07371755554221461
