State,Wall follower,Guidance
1110,-0.1105968929731137,-0.24
1117,-0.05315910047453175,-0.3846222410166092
0000,0.10465952863278573,0.1164614878079829
0007,0.5544640078822917,0.24547221556497406
0003,0.13971633362995145,0.12477828566862278
0110,0.07910186686366708,-0.9491509139165517
0106,0.029006220554098093,-0.8170836185055144
0117,0.08095289020088525,-0.357450219190834
0005,0.1613680073417006,0.3163726805351475
1000,0.1395785826577333,0.15746512546507144
1113,0,0.05528542041354246
1103,0.06086911199457336,0.10568823185944312
0002,0.12408991996062456,0.08359937092525874
0116,0.019112019112611112,0.08588162349818274
0100,0.05592477169474824,-0.34406315804399923
0017,0.034906219710693125,0.10902736682598768
0115,0.0652190753229308,0.06204323191370928
1115,0.08237136762475901,-0.4594936942166425
1101,-0.03551538509043041,0.06749553094018243
0113,0.09216943212478503,0.06497974294871767
0114,0.0857936105527361,0.09684180932358047
0102,0.015698767026320278,0.002741276591791689
0015,0.1086610619389747,0.16640645412616528
0001,0.11265436337882116,0.09507219615575874
1007,0.19283444757774876,0.20398474938101432
0111,0.046290814102581915,-0.6334578880107455
1111,-0.035657427584709335,-0.21476828515484792
1112,0.05988453265048973,-0.52224
0013,0.11838076004658339,0.08735439176470255
1005,0.1762401590670673,0.1469186599108404
1106,0.09743868518794283,-1.4052117953920404
1015,0.02596219766534354,0.0031512842521804808
0016,0,0.1328430996044372
0105,0.06370865836545833,-0.10655950766555099
0011,0.12516008923954758,0.08832793847477366
1003,0.131424650878472,0.1414917317799407
1104,0.12520398265784416,0.11078227999426525
0014,0.1550950207819145,0.1496949201537973
1006,0.16385797579836525,0.13926876202006713
1116,0.10244984303913385,-0.46644622014557563
0004,0.11152310711269578,0.19469398102801203
1001,0.13216994175975139,0.16741447684076471
1102,0.07189137655409113,0.047571881563347115
0012,0.09568547794802883,0.09865374728959495
1004,0.14950835902152781,0.12987182105230738
0101,0.014200747114199355,0.03167352220895346
1107,0.11133133858041824,-0.8432279838165334
0006,0.25910476653385883,0.25411918563436925
1100,0.08150950806951737,-0.37649741937806697
0112,0.08530431207340644,-0.03002328962635696
0104,0.02793188641755652,0.019769041396446023
0010,0.12744300044808976,0.14185435660172932
1002,0.07862707367164484,0.15548958921971945
0103,0.0,0.03673813741603841
1105,0.11455691485621662,0.0679635828434114
0107,0.053822270796958636,-1.18360366837091
